category,chemical,pair_count,cat_count,chem_count
Milk,total phosphates,0,24,1
Milk,green s,0,24,1
Milk,butylated hydroxyanisole,0,24,1
Milk,ferrous glucomate,0,24,1
Milk,chlorophylls,0,24,1
Milk,carageenan,0,24,1
Milk,color chilli sauce,0,24,1
Milk,microcrystalline wax,0,24,1
Milk,2-methyl-2-propanol,0,24,1
Milk,chilled cuttlefish,0,24,1
Milk,frozen turkey breast,0,24,1
Milk,mineral oil used,0,24,1
Milk,frozen whole cleaned cuttlefish,0,24,1
Milk,ethyl tertiairy buthyl ether,0,24,1
Milk,prepared dishes,0,24,1
Milk,potato products,0,24,1
Milk,salted boneless skinless chicken breast contaminated with diesel oil during transport,0,24,1
Milk,smoked hams,0,24,1
Milk,oil-contaminated pe-hd granules,0,24,1
Milk,oil-pollution,0,24,1
Milk,chlorophenol,0,24,1
Milk,oil-contaminated cocoa beans,0,24,1
Milk,color migration,0,24,1
Milk,corrosion of,0,24,1
Milk,quicksilver,0,24,1
Milk,lead oxide,0,24,1
Milk,phenoxyethanol,0,24,1
Milk,tetrachloroethene,0,24,1
Milk,chloroform,0,24,1
Milk,the cold chain -,0,24,1
Milk,butanone,0,24,1
Milk,cleaning lye,0,24,1
Milk,"1,3-pentadiene",0,24,1
Milk,xylene,0,24,1
Milk,volatile organic compounds,0,24,1
Milk,christmas hampers,0,24,1
Milk,aromatic hydrocarbons,0,24,1
Milk,red wine,0,24,1
Milk,paraffin coating,0,24,1
Milk,kerosene oil,0,24,1
Milk,polybutadiene,0,24,1
Milk,guaiacol,0,24,1
Milk,sodium,0,24,1
Milk,activated carbon,0,24,1
Milk,pvc,0,24,1
Milk,para-toluene sulphonamide,0,24,1
Milk,methyl isocyanate,0,24,1
Milk,bleach,0,24,1
Milk,cristalsulphate,0,24,1
Milk,trichloroethene,0,24,1
Milk,potassium ferrocyanide,0,24,1
Milk,soda lye,0,24,1
Milk,sodium azide,0,24,1
Eggs & Egg Substitutes,dioxins,12,20,93
Eggs & Egg Substitutes,dioxin-like polychlorobifenyls,3,20,7
Eggs & Egg Substitutes,polychlorobifenyls,2,20,8
Eggs & Egg Substitutes,aluminium,1,20,117
Eggs & Egg Substitutes,sodium benzoate,1,20,17
Eggs & Egg Substitutes,non-dioxin-like polychlorobifenyls,1,20,12
Eggs & Egg Substitutes,mercury,0,20,1069
Eggs & Egg Substitutes,sulfite,0,20,876
Eggs & Egg Substitutes,cadmium,0,20,702
Eggs & Egg Substitutes,color sudan 1,0,20,569
Eggs & Egg Substitutes,benzo(a)pyrene,0,20,385
Eggs & Egg Substitutes,benzoic acid,0,20,269
Eggs & Egg Substitutes,lead,0,20,197
Eggs & Egg Substitutes,color sudan 4,0,20,180
Eggs & Egg Substitutes,arsenic,0,20,161
Eggs & Egg Substitutes,iodine,0,20,129
Eggs & Egg Substitutes,"3-monochlor-1,2-propanediol",0,20,114
Eggs & Egg Substitutes,erythrosine,0,20,94
Eggs & Egg Substitutes,chromium,0,20,89
Eggs & Egg Substitutes,tartrazine,0,20,87
Eggs & Egg Substitutes,sunset yellow fcf,0,20,82
Eggs & Egg Substitutes,polyphosphates,0,20,65
Eggs & Egg Substitutes,sibutramine,0,20,64
Eggs & Egg Substitutes,ponceau 4r / cochineal red a,0,20,59
Eggs & Egg Substitutes,annato/bixin/norbixin,0,20,59
Eggs & Egg Substitutes,melamine,0,20,59
Eggs & Egg Substitutes,sorbic acid,0,20,54
Eggs & Egg Substitutes,erucic acid,0,20,48
Eggs & Egg Substitutes,titanium dioxide,0,20,48
Eggs & Egg Substitutes,tin,0,20,47
Eggs & Egg Substitutes,"1,3 dimethylamylamine",0,20,46
Eggs & Egg Substitutes,sildenafil,0,20,34
Eggs & Egg Substitutes,color rhodamine b,0,20,33
Eggs & Egg Substitutes,nitrate,0,20,33
Eggs & Egg Substitutes,azorubine,0,20,30
Eggs & Egg Substitutes,polycyclic aromatic hydrocarbons,0,20,30
Eggs & Egg Substitutes,amaranth,0,20,28
Eggs & Egg Substitutes,nickel,0,20,28
Eggs & Egg Substitutes,sildenafil thiono analogue,0,20,26
Eggs & Egg Substitutes,synephrine,0,20,26
Eggs & Egg Substitutes,yohimbine,0,20,25
Eggs & Egg Substitutes,carrageenan,0,20,24
Eggs & Egg Substitutes,tadalafil,0,20,22
Eggs & Egg Substitutes,benzalkonium chloride,0,20,22
Eggs & Egg Substitutes,color para red,0,20,22
Eggs & Egg Substitutes,cyanide,0,20,21
Eggs & Egg Substitutes,allura red ac,0,20,21
Eggs & Egg Substitutes,morphine,0,20,20
Eggs & Egg Substitutes,propylene glycol,0,20,20
Eggs & Egg Substitutes,cyclamate,0,20,19
Eggs & Egg Substitutes,mineral oil,0,20,19
Eggs & Egg Substitutes,magnesium aspartate,0,20,18
Eggs & Egg Substitutes,morpholine,0,20,18
Eggs & Egg Substitutes,sodium nitrite,0,20,18
Eggs & Egg Substitutes,vitamin b6,0,20,17
Eggs & Egg Substitutes,benzethonium chloride,0,20,16
Eggs & Egg Substitutes,coumarin,0,20,16
Eggs & Egg Substitutes,herbs,0,20,14
Eggs & Egg Substitutes,zinc,0,20,14
Eggs & Egg Substitutes,nitrite,0,20,13
Eggs & Egg Substitutes,saccharin,0,20,13
Eggs & Egg Substitutes,calcium disodium ethylene diamine tetra acetate,0,20,12
Eggs & Egg Substitutes,color,0,20,12
Eggs & Egg Substitutes,phenolphthalein,0,20,11
Eggs & Egg Substitutes,gold,0,20,11
Eggs & Egg Substitutes,color red yeast rice,0,20,11
Eggs & Egg Substitutes,sodium nitrate,0,20,11
Eggs & Egg Substitutes,vitamin d,0,20,10
Eggs & Egg Substitutes,vinpocetine,0,20,10
Eggs & Egg Substitutes,monoethylene glycol,0,20,10
Eggs & Egg Substitutes,acesulfame k,0,20,10
Eggs & Egg Substitutes,konjac,0,20,10
Eggs & Egg Substitutes,melatonin,0,20,9
Eggs & Egg Substitutes,food additive formic acid,0,20,9
Eggs & Egg Substitutes,benzene,0,20,9
Eggs & Egg Substitutes,methanol,0,20,9
Eggs & Egg Substitutes,vanadium,0,20,8
Eggs & Egg Substitutes,histamine,0,20,8
Eggs & Egg Substitutes,caffeine,0,20,8
Eggs & Egg Substitutes,carmines,0,20,8
Eggs & Egg Substitutes,semicarbazide,0,20,8
Eggs & Egg Substitutes,copper,0,20,7
Eggs & Egg Substitutes,n-didesmethyl sibutramine,0,20,7
Eggs & Egg Substitutes,color orange ii,0,20,7
Eggs & Egg Substitutes,aflatoxins,0,20,7
Eggs & Egg Substitutes,nitrates,0,20,7
Eggs & Egg Substitutes,propyl p-hydroxybenzoate,0,20,7
Eggs & Egg Substitutes,fruit jelly cups,0,20,7
Eggs & Egg Substitutes,overdosage with nicotinic acid,0,20,6
Eggs & Egg Substitutes,residue level above mrl for copper,0,20,6
Eggs & Egg Substitutes,"tin, nickel",0,20,6
Eggs & Egg Substitutes,vanadyl sulphate,0,20,6
Eggs & Egg Substitutes,trans fatty acids,0,20,6
Eggs & Egg Substitutes,aspartame,0,20,6
Eggs & Egg Substitutes,glutamic acid,0,20,6
Eggs & Egg Substitutes,taurine,0,20,6
Eggs & Egg Substitutes,quinoline yellow,0,20,6
Eggs & Egg Substitutes,fast green fcf / fd&c green,0,20,6
Eggs & Egg Substitutes,hydrogen peroxide,0,20,6
Eggs & Egg Substitutes,petroleum hydrocarbons,0,20,6
Eggs & Egg Substitutes,tetrahydrocannabinol,0,20,5
Eggs & Egg Substitutes,lithium,0,20,5
Eggs & Egg Substitutes,ephedrine,0,20,5
Eggs & Egg Substitutes,herb,0,20,5
Eggs & Egg Substitutes,diphosphate,0,20,5
Eggs & Egg Substitutes,red 2g,0,20,5
Eggs & Egg Substitutes,agar,0,20,5
Eggs & Egg Substitutes,citric acid,0,20,5
Eggs & Egg Substitutes,pentapotassium triphosphate,0,20,5
Eggs & Egg Substitutes,peroxide,0,20,5
Eggs & Egg Substitutes,benzo(a)anthracene,0,20,5
Eggs & Egg Substitutes,chlorine,0,20,5
Eggs & Egg Substitutes,vitamin a,0,20,4
Eggs & Egg Substitutes,color methyl yellow,0,20,4
Eggs & Egg Substitutes,androstenedione,0,20,4
Eggs & Egg Substitutes,chromium amino acid chelate,0,20,4
Eggs & Egg Substitutes,novel food ingredient creatine derivative,0,20,4
Eggs & Egg Substitutes,dimethylsildenafil,0,20,4
Eggs & Egg Substitutes,alkalinity,0,20,4
Eggs & Egg Substitutes,capsaicin,0,20,4
Eggs & Egg Substitutes,color gardenia yellow,0,20,4
Eggs & Egg Substitutes,acetildenafil,0,20,4
Eggs & Egg Substitutes,gluten,0,20,4
Eggs & Egg Substitutes,methylsulphonylmethane,0,20,4
Eggs & Egg Substitutes,tertiary butylhydroquinone,0,20,4
Eggs & Egg Substitutes,diethylene glycol,0,20,4
Eggs & Egg Substitutes,brilliant blue fcf,0,20,4
Eggs & Egg Substitutes,succinic acid,0,20,4
Eggs & Egg Substitutes,phosphate,0,20,4
Eggs & Egg Substitutes,monosodium glutamate,0,20,4
Eggs & Egg Substitutes,unidentified color,0,20,4
Eggs & Egg Substitutes,perchlorate,0,20,4
Eggs & Egg Substitutes,aliphatic hydrocarbons,0,20,4
Eggs & Egg Substitutes,toluene,0,20,4
Eggs & Egg Substitutes,iron,0,20,4
Eggs & Egg Substitutes,heavy metals,0,20,4
Eggs & Egg Substitutes,chemical contamination,0,20,4
Eggs & Egg Substitutes,detergent,0,20,4
Eggs & Egg Substitutes,progesterone,0,20,3
Eggs & Egg Substitutes,novel food ingredient betaine,0,20,3
Eggs & Egg Substitutes,vitamins,0,20,3
Eggs & Egg Substitutes,boron citrate,0,20,3
Eggs & Egg Substitutes,salicylic acid,0,20,3
Eggs & Egg Substitutes,novel food ingredient epimedium,0,20,3
Eggs & Egg Substitutes,octopamine hydrochloride,0,20,3
Eggs & Egg Substitutes,fluoride,0,20,3
Eggs & Egg Substitutes,dehydroepiandrosterone,0,20,3
Eggs & Egg Substitutes,color sudan 3,0,20,3
Eggs & Egg Substitutes,boron,0,20,3
Eggs & Egg Substitutes,color rose bengal,0,20,3
Eggs & Egg Substitutes,bovine protein,0,20,3
Eggs & Egg Substitutes,color sudan,0,20,3
Eggs & Egg Substitutes,potassium sorbate,0,20,3
Eggs & Egg Substitutes,propionic acid,0,20,3
Eggs & Egg Substitutes,sodium erythorbate,0,20,3
Eggs & Egg Substitutes,disodium ethylene diamine tetra acetate,0,20,3
Eggs & Egg Substitutes,food additive propylene oxide,0,20,3
Eggs & Egg Substitutes,acrylamide,0,20,3
Eggs & Egg Substitutes,manganese,0,20,3
Eggs & Egg Substitutes,sodium hydroxide,0,20,3
Eggs & Egg Substitutes,paraffin,0,20,3
Eggs & Egg Substitutes,ethylenediaminetetraacetic acid,0,20,2
Eggs & Egg Substitutes,5-hydroxytryptophan,0,20,2
Eggs & Egg Substitutes,guggulsterone,0,20,2
Eggs & Egg Substitutes,novel food ingredient mucuna pruriens,0,20,2
Eggs & Egg Substitutes,boron chelate,0,20,2
Eggs & Egg Substitutes,"tin, cobalt, germanium, vanadium",0,20,2
Eggs & Egg Substitutes,glycine,0,20,2
Eggs & Egg Substitutes,lactose,0,20,2
Eggs & Egg Substitutes,n-acetylcysteine,0,20,2
Eggs & Egg Substitutes,l-carnitine fumarate,0,20,2
Eggs & Egg Substitutes,molybdenum amino acid chelate,0,20,2
Eggs & Egg Substitutes,beta-asarone,0,20,2
Eggs & Egg Substitutes,"nickel, cobalt",0,20,2
Eggs & Egg Substitutes,nor-acetildenafil,0,20,2
Eggs & Egg Substitutes,selenium,0,20,2
Eggs & Egg Substitutes,silver,0,20,2
Eggs & Egg Substitutes,color red sandalwood extract,0,20,2
Eggs & Egg Substitutes,"vitamin b12, caffeine",0,20,2
Eggs & Egg Substitutes,nimesulide,0,20,2
Eggs & Egg Substitutes,organic germanium,0,20,2
Eggs & Egg Substitutes,color orange rn,0,20,2
Eggs & Egg Substitutes,hydroxymethylfurfural,0,20,2
Eggs & Egg Substitutes,microbiological contamination,0,20,2
Eggs & Egg Substitutes,nutrients,0,20,2
Eggs & Egg Substitutes,food supplement,0,20,2
Eggs & Egg Substitutes,animal ingredients,0,20,2
Eggs & Egg Substitutes,barium,0,20,2
Eggs & Egg Substitutes,animal protein,0,20,2
Eggs & Egg Substitutes,nitrites,0,20,2
Eggs & Egg Substitutes,protein,0,20,2
Eggs & Egg Substitutes,deg,0,20,2
Eggs & Egg Substitutes,methyl-p-hydroxybenzoate,0,20,2
Eggs & Egg Substitutes,chlorine dioxide,0,20,2
Eggs & Egg Substitutes,triphosphate,0,20,2
Eggs & Egg Substitutes,total color,0,20,2
Eggs & Egg Substitutes,fraud with,0,20,2
Eggs & Egg Substitutes,calcium carbonate,0,20,2
Eggs & Egg Substitutes,polysorbates,0,20,2
Eggs & Egg Substitutes,phosphoric acid,0,20,2
Eggs & Egg Substitutes,sodium sorbate,0,20,2
Eggs & Egg Substitutes,sodium aluminium phosphate,0,20,2
Eggs & Egg Substitutes,plain caramel,0,20,2
Eggs & Egg Substitutes,orthophenylphenol,0,20,2
Eggs & Egg Substitutes,indigotine / indigo carmine,0,20,2
Eggs & Egg Substitutes,disodium diphosphate,0,20,2
Eggs & Egg Substitutes,jelly mini-cups containing carrageenan e 407,0,20,2
Eggs & Egg Substitutes,hexamethylene tetramine,0,20,2
Eggs & Egg Substitutes,boric acid,0,20,2
Eggs & Egg Substitutes,curcumin,0,20,2
Eggs & Egg Substitutes,sodium propyl p-hydroxybenzoate,0,20,2
Eggs & Egg Substitutes,fumaric acid,0,20,2
Eggs & Egg Substitutes,abietic acid,0,20,2
Eggs & Egg Substitutes,"2,4-dinitrophenol",0,20,2
Eggs & Egg Substitutes,benzophenone,0,20,2
Eggs & Egg Substitutes,food additive white mineral oil,0,20,2
Eggs & Egg Substitutes,bromate,0,20,2
Eggs & Egg Substitutes,diesel oil,0,20,2
Eggs & Egg Substitutes,antimony,0,20,2
Eggs & Egg Substitutes,mercury droplets,0,20,2
Eggs & Egg Substitutes,inner coating peeling off,0,20,2
Eggs & Egg Substitutes,naphthalene,0,20,2
Eggs & Egg Substitutes,ethylcarbamate,0,20,2
Eggs & Egg Substitutes,styrene,0,20,2
Eggs & Egg Substitutes,paraffin oil,0,20,2
Eggs & Egg Substitutes,formol,0,20,2
Eggs & Egg Substitutes,tetrachloroethylene,0,20,2
Eggs & Egg Substitutes,garcinia cambogia desr,0,20,1
Eggs & Egg Substitutes,vitamin e,0,20,1
Eggs & Egg Substitutes,papain,0,20,1
Eggs & Egg Substitutes,senna alexandrina mill.,0,20,1
Eggs & Egg Substitutes,d-aspartic acid,0,20,1
Eggs & Egg Substitutes,stanozolol,0,20,1
Eggs & Egg Substitutes,smoke flavouring,0,20,1
Eggs & Egg Substitutes,zinc amino acid chelate,0,20,1
Eggs & Egg Substitutes,gamma-aminobutyric acid,0,20,1
Eggs & Egg Substitutes,cyromazine,0,20,1
Eggs & Egg Substitutes,"methyl-synephrine, phenethylamine",0,20,1
Eggs & Egg Substitutes,"sildenafil, sildenafil thiono analogue",0,20,1
Eggs & Egg Substitutes,"vanadium, selenium amino acid chelate",0,20,1
Eggs & Egg Substitutes,vardenafil,0,20,1
Eggs & Egg Substitutes,"novel food ingredient hemidesmus indicus, novel food ingredient hydrastis canadensis",0,20,1
Eggs & Egg Substitutes,molybdenum chelate,0,20,1
Eggs & Egg Substitutes,"1,3-dimethylbutylamine",0,20,1
Eggs & Egg Substitutes,beta-phenylmethylamine,0,20,1
Eggs & Egg Substitutes,novel food ingredient gymnema syvestre,0,20,1
Eggs & Egg Substitutes,"novel food ingredient achyranthes aspera, potassium aspartate",0,20,1
Eggs & Egg Substitutes,"citrulline malate, beta-alanine",0,20,1
Eggs & Egg Substitutes,evodiamine,0,20,1
Eggs & Egg Substitutes,novel food ingredient ginseng,0,20,1
Eggs & Egg Substitutes,"vinpocetine, citrulline malate",0,20,1
Eggs & Egg Substitutes,"zinc amino acid chelate, selenium amino acid chelate, calcium amino acid chelate, magnesium amino acid chelate",0,20,1
Eggs & Egg Substitutes,boron glycinate,0,20,1
Eggs & Egg Substitutes,"vanadium, boron citrate, selenium chelate, copper chelate, manganese chelate, chromium chelate",0,20,1
Eggs & Egg Substitutes,"chromium nicotinate, calcium potassium phosphate-citrate, zinc glycinate chelate, copper glycinate chelate, manganese glycinate chelate",0,20,1
Eggs & Egg Substitutes,novel food,0,20,1
Eggs & Egg Substitutes,"3,3'-diindolylmethane",0,20,1
Eggs & Egg Substitutes,"germanium, lithium",0,20,1
Eggs & Egg Substitutes,"copper chelate, manganese chelate, iron amino acid chelate, zinc amino acid chelate, potassium chelate",0,20,1
Eggs & Egg Substitutes,potassium aspartate,0,20,1
Eggs & Egg Substitutes,"citrulline malate, arginine alphaketoglutarate, beta-alanine",0,20,1
Eggs & Egg Substitutes,strontium,0,20,1
Eggs & Egg Substitutes,"vanadium, boron citrate, molybdenum amino acid chelate, magnesium chelate, selenium chelate, copper chelate, manganese chelate",0,20,1
Eggs & Egg Substitutes,"novel food ingredient rhodiola rosea, citrulline",0,20,1
Eggs & Egg Substitutes,zinc arginine chelate,0,20,1
Eggs & Egg Substitutes,plant parts,0,20,1
Eggs & Egg Substitutes,"novel food ingredient betaine, tocotrienol, methylcobalamin",0,20,1
Eggs & Egg Substitutes,calcium caprylate,0,20,1
Eggs & Egg Substitutes,tocotrienol,0,20,1
Eggs & Egg Substitutes,calcium lactate gluconate,0,20,1
Eggs & Egg Substitutes,chromium polynicotinate,0,20,1
Eggs & Egg Substitutes,vitamin b1,0,20,1
Eggs & Egg Substitutes,mammalian protein,0,20,1
Eggs & Egg Substitutes,fulvic acid,0,20,1
Eggs & Egg Substitutes,capsaicinoids,0,20,1
Eggs & Egg Substitutes,color basic red 46,0,20,1
Eggs & Egg Substitutes,"novel food ingredient gynostemma pentaphyllum, novel food ingredient milk thistle",0,20,1
Eggs & Egg Substitutes,novel food ingredient gynostemma pentaphyllum,0,20,1
Eggs & Egg Substitutes,"sildenafil thiono analogues, tadalafil",0,20,1
Eggs & Egg Substitutes,"idebenone, vinpocetine, vincamine",0,20,1
Eggs & Egg Substitutes,chromium nicotinate,0,20,1
Eggs & Egg Substitutes,color toluidine red,0,20,1
Eggs & Egg Substitutes,pseudovardenafil,0,20,1
Eggs & Egg Substitutes,folic acid,0,20,1
Eggs & Egg Substitutes,growth hormone releasing peptide -2,0,20,1
Eggs & Egg Substitutes,strychnine,0,20,1
Eggs & Egg Substitutes,e 260 synthetic acetic acid,0,20,1
Eggs & Egg Substitutes,color butter yellow,0,20,1
Eggs & Egg Substitutes,linoleic acid,0,20,1
Eggs & Egg Substitutes,alcohol,0,20,1
Eggs & Egg Substitutes,bis,0,20,1
Eggs & Egg Substitutes,"color gardenia yellow, flavonoid",0,20,1
Eggs & Egg Substitutes,color fast garnet,0,20,1
Eggs & Egg Substitutes,sibutramine suspected,0,20,1
Eggs & Egg Substitutes,"yohimbine, synephrine",0,20,1
Eggs & Egg Substitutes,duck protein,0,20,1
Eggs & Egg Substitutes,color rosella extract,0,20,1
Eggs & Egg Substitutes,free fatty acids,0,20,1
Eggs & Egg Substitutes,non food-grade ingredient,0,20,1
Eggs & Egg Substitutes,doxylamine,0,20,1
Eggs & Egg Substitutes,metalaxyl,0,20,1
Eggs & Egg Substitutes,ginger,0,20,1
Eggs & Egg Substitutes,pseudomonas aeruginosa,0,20,1
Eggs & Egg Substitutes,rhodamine b,0,20,1
Eggs & Egg Substitutes,piperidenafil,0,20,1
Eggs & Egg Substitutes,color sudan red b,0,20,1
Eggs & Egg Substitutes,bad hygienic state,0,20,1
Eggs & Egg Substitutes,solution,0,20,1
Eggs & Egg Substitutes,unsafe ingredient,0,20,1
Eggs & Egg Substitutes,enterobacteriaceae,0,20,1
Eggs & Egg Substitutes,"color sudan 1,sudan 3",0,20,1
Eggs & Egg Substitutes,food supplements,0,20,1
Eggs & Egg Substitutes,diet pills,0,20,1
Eggs & Egg Substitutes,goat milk protein,0,20,1
Eggs & Egg Substitutes,salmonella hadar,0,20,1
Eggs & Egg Substitutes,metal particles,0,20,1
Eggs & Egg Substitutes,salt,0,20,1
Eggs & Egg Substitutes,mesophiles,0,20,1
Eggs & Egg Substitutes,epigallocathechine gallate,0,20,1
Eggs & Egg Substitutes,ethanol,0,20,1
Eggs & Egg Substitutes,triiodothyronine,0,20,1
Eggs & Egg Substitutes,pesticide residues,0,20,1
Eggs & Egg Substitutes,gammahydroxibutyrate,0,20,1
Eggs & Egg Substitutes,nordihydroguaiaretic acid,0,20,1
Eggs & Egg Substitutes,gamma butyrolactone,0,20,1
Eggs & Egg Substitutes,ouzo,0,20,1
Eggs & Egg Substitutes,l-tryptophan,0,20,1
Eggs & Egg Substitutes,glutamates,0,20,1
Eggs & Egg Substitutes,phenylalanine,0,20,1
Eggs & Egg Substitutes,montan acid esters,0,20,1
Eggs & Egg Substitutes,food additive isopropyl alcohol,0,20,1
Eggs & Egg Substitutes,thujone,0,20,1
Eggs & Egg Substitutes,erythorbic acid,0,20,1
Eggs & Egg Substitutes,food additive sodium polyacrylate,0,20,1
Eggs & Egg Substitutes,sorbitan tristearate,0,20,1
Eggs & Egg Substitutes,betanin,0,20,1
Eggs & Egg Substitutes,aluminium sodium sulphate,0,20,1
Eggs & Egg Substitutes,sodium metabisulfite,0,20,1
Eggs & Egg Substitutes,food additive cellulose acetate phtalate,0,20,1
Eggs & Egg Substitutes,azodicarbonamide,0,20,1
Eggs & Egg Substitutes,lycopene,0,20,1
Eggs & Egg Substitutes,4-hexylresorcinol,0,20,1
Eggs & Egg Substitutes,methamidophos,0,20,1
Eggs & Egg Substitutes,vegetable carbon,0,20,1
Eggs & Egg Substitutes,sucralose,0,20,1
Eggs & Egg Substitutes,ethyl-p-hydroxybenzoate,0,20,1
Eggs & Egg Substitutes,ethyl maltol,0,20,1
Eggs & Egg Substitutes,aluminium ammonium sulphate,0,20,1
Eggs & Egg Substitutes,sodium carbonates,0,20,1
Eggs & Egg Substitutes,irradiation,0,20,1
Eggs & Egg Substitutes,jelly mini-cups containing agar e 406,0,20,1
Eggs & Egg Substitutes,citrate,0,20,1
Eggs & Egg Substitutes,soya,0,20,1
Eggs & Egg Substitutes,pecan nuts,0,20,1
Eggs & Egg Substitutes,"sulfite, soya",0,20,1
Eggs & Egg Substitutes,"sulfite, milk ingredient, mustard",0,20,1
Eggs & Egg Substitutes,natamycin,0,20,1
Eggs & Egg Substitutes,butylated hydroxytoluene,0,20,1
Eggs & Egg Substitutes,fruit jelly mix,0,20,1
Eggs & Egg Substitutes,the sum,0,20,1
Eggs & Egg Substitutes,sweetener neotame,0,20,1
Eggs & Egg Substitutes,illegal trade of,0,20,1
Eggs & Egg Substitutes,fenthion,0,20,1
Eggs & Egg Substitutes,sodium methyl p-hydroxybenzoate,0,20,1
Eggs & Egg Substitutes,total phosphates,0,20,1
Eggs & Egg Substitutes,green s,0,20,1
Eggs & Egg Substitutes,butylated hydroxyanisole,0,20,1
Eggs & Egg Substitutes,ferrous glucomate,0,20,1
Eggs & Egg Substitutes,chlorophylls,0,20,1
Eggs & Egg Substitutes,lysozyme,0,20,1
Eggs & Egg Substitutes,carageenan,0,20,1
Eggs & Egg Substitutes,color chilli sauce,0,20,1
Eggs & Egg Substitutes,microcrystalline wax,0,20,1
Eggs & Egg Substitutes,2-methyl-2-propanol,0,20,1
Eggs & Egg Substitutes,chilled cuttlefish,0,20,1
Eggs & Egg Substitutes,peroxide value,0,20,1
Eggs & Egg Substitutes,frozen turkey breast,0,20,1
Eggs & Egg Substitutes,mineral oil used,0,20,1
Eggs & Egg Substitutes,illegal import of,0,20,1
Eggs & Egg Substitutes,frozen whole cleaned cuttlefish,0,20,1
Eggs & Egg Substitutes,ethyl tertiairy buthyl ether,0,20,1
Eggs & Egg Substitutes,milk,0,20,1
Eggs & Egg Substitutes,milk drink containing melamine,0,20,1
Eggs & Egg Substitutes,milk drink,0,20,1
Eggs & Egg Substitutes,smell,0,20,1
Eggs & Egg Substitutes,prepared dishes,0,20,1
Eggs & Egg Substitutes,potato products,0,20,1
Eggs & Egg Substitutes,salted boneless skinless chicken breast contaminated with diesel oil during transport,0,20,1
Eggs & Egg Substitutes,smoked hams,0,20,1
Eggs & Egg Substitutes,oil-contaminated pe-hd granules,0,20,1
Eggs & Egg Substitutes,oil-pollution,0,20,1
Eggs & Egg Substitutes,chlorophenol,0,20,1
Eggs & Egg Substitutes,oil-contaminated cocoa beans,0,20,1
Eggs & Egg Substitutes,color migration,0,20,1
Eggs & Egg Substitutes,corrosion of,0,20,1
Eggs & Egg Substitutes,quicksilver,0,20,1
Eggs & Egg Substitutes,lead oxide,0,20,1
Eggs & Egg Substitutes,phenoxyethanol,0,20,1
Eggs & Egg Substitutes,tetrachloroethene,0,20,1
Eggs & Egg Substitutes,chloroform,0,20,1
Eggs & Egg Substitutes,the cold chain -,0,20,1
Eggs & Egg Substitutes,butanone,0,20,1
Eggs & Egg Substitutes,cleaning lye,0,20,1
Eggs & Egg Substitutes,"1,3-pentadiene",0,20,1
Eggs & Egg Substitutes,xylene,0,20,1
Eggs & Egg Substitutes,volatile organic compounds,0,20,1
Eggs & Egg Substitutes,christmas hampers,0,20,1
Eggs & Egg Substitutes,aromatic hydrocarbons,0,20,1
Eggs & Egg Substitutes,red wine,0,20,1
Eggs & Egg Substitutes,paraffin coating,0,20,1
Eggs & Egg Substitutes,kerosene oil,0,20,1
Eggs & Egg Substitutes,polybutadiene,0,20,1
Eggs & Egg Substitutes,guaiacol,0,20,1
Eggs & Egg Substitutes,sodium,0,20,1
Eggs & Egg Substitutes,activated carbon,0,20,1
Eggs & Egg Substitutes,pvc,0,20,1
Eggs & Egg Substitutes,para-toluene sulphonamide,0,20,1
Eggs & Egg Substitutes,methyl isocyanate,0,20,1
Eggs & Egg Substitutes,bleach,0,20,1
Eggs & Egg Substitutes,cristalsulphate,0,20,1
Eggs & Egg Substitutes,trichloroethene,0,20,1
Eggs & Egg Substitutes,potassium ferrocyanide,0,20,1
Eggs & Egg Substitutes,soda lye,0,20,1
Eggs & Egg Substitutes,sodium azide,0,20,1
USDA Poultry,mercury,4,18,1069
USDA Poultry,dioxins,4,18,93
USDA Poultry,color sudan 1,1,18,569
USDA Poultry,ponceau 4r / cochineal red a,1,18,59
USDA Poultry,nitrite,1,18,13
USDA Poultry,polychlorobifenyls,1,18,8
USDA Poultry,pentapotassium triphosphate,1,18,5
USDA Poultry,bovine protein,1,18,3
USDA Poultry,animal ingredients,1,18,2
USDA Poultry,frozen turkey breast,1,18,1
USDA Poultry,salted boneless skinless chicken breast contaminated with diesel oil during transport,1,18,1
USDA Poultry,sulfite,0,18,876
USDA Poultry,cadmium,0,18,702
USDA Poultry,benzo(a)pyrene,0,18,385
USDA Poultry,benzoic acid,0,18,269
USDA Poultry,lead,0,18,197
USDA Poultry,color sudan 4,0,18,180
USDA Poultry,arsenic,0,18,161
USDA Poultry,iodine,0,18,129
USDA Poultry,aluminium,0,18,117
USDA Poultry,"3-monochlor-1,2-propanediol",0,18,114
USDA Poultry,erythrosine,0,18,94
USDA Poultry,chromium,0,18,89
USDA Poultry,tartrazine,0,18,87
USDA Poultry,sunset yellow fcf,0,18,82
USDA Poultry,polyphosphates,0,18,65
USDA Poultry,sibutramine,0,18,64
USDA Poultry,annato/bixin/norbixin,0,18,59
USDA Poultry,melamine,0,18,59
USDA Poultry,sorbic acid,0,18,54
USDA Poultry,erucic acid,0,18,48
USDA Poultry,titanium dioxide,0,18,48
USDA Poultry,tin,0,18,47
USDA Poultry,"1,3 dimethylamylamine",0,18,46
USDA Poultry,sildenafil,0,18,34
USDA Poultry,color rhodamine b,0,18,33
USDA Poultry,nitrate,0,18,33
